"V1" "V2"
"1" 0.28042328042328 0.306878306878307
"2" 0.28042328042328 0.296296296296296
"3" 0.301587301587302 0.317460317460317
"4" 0.291005291005291 0.291005291005291
"5" 0.291005291005291 0.312169312169312
"6" 0.296296296296296 0.291005291005291
"7" 0.296296296296296 0.26984126984127
"8" 0.296296296296296 0.28042328042328
"9" 0.296296296296296 0.291005291005291
"10" 0.248677248677249 0.291005291005291
"11" 0.28042328042328 0.296296296296296
"12" 0.285714285714286 0.333333333333333
"13" 0.264550264550265 0.28042328042328
"14" 0.301587301587302 0.333333333333333
"15" 0.312169312169312 0.306878306878307
"16" 0.296296296296296 0.291005291005291
"17" 0.296296296296296 0.306878306878307
"18" 0.301587301587302 0.296296296296296
"19" 0.26984126984127 0.285714285714286
"20" 0.275132275132275 0.291005291005291
"21" 0.317460317460317 0.328042328042328
"22" 0.26984126984127 0.291005291005291
"23" 0.306878306878307 0.285714285714286
"24" 0.301587301587302 0.291005291005291
"25" 0.285714285714286 0.301587301587302
"26" 0.317460317460317 0.317460317460317
"27" 0.306878306878307 0.275132275132275
"28" 0.296296296296296 0.291005291005291
"29" 0.306878306878307 0.291005291005291
"30" 0.296296296296296 0.328042328042328
"31" 0.296296296296296 0.296296296296296
"32" 0.317460317460317 0.301587301587302
"33" 0.306878306878307 0.296296296296296
"34" 0.312169312169312 0.301587301587302
"35" 0.264550264550265 0.28042328042328
"36" 0.291005291005291 0.275132275132275
"37" 0.306878306878307 0.28042328042328
"38" 0.291005291005291 0.301587301587302
"39" 0.301587301587302 0.291005291005291
"40" 0.306878306878307 0.322751322751323
"41" 0.275132275132275 0.275132275132275
"42" 0.306878306878307 0.301587301587302
"43" 0.28042328042328 0.291005291005291
"44" 0.301587301587302 0.296296296296296
"45" 0.306878306878307 0.301587301587302
"46" 0.285714285714286 0.291005291005291
"47" 0.285714285714286 0.285714285714286
"48" 0.296296296296296 0.301587301587302
"49" 0.306878306878307 0.328042328042328
"50" 0.322751322751323 0.285714285714286
"51" 0.275132275132275 0.291005291005291
"52" 0.28042328042328 0.306878306878307
"53" 0.301587301587302 0.306878306878307
"54" 0.306878306878307 0.296296296296296
"55" 0.312169312169312 0.28042328042328
"56" 0.291005291005291 0.301587301587302
"57" 0.291005291005291 0.312169312169312
"58" 0.296296296296296 0.285714285714286
"59" 0.285714285714286 0.285714285714286
"60" 0.296296296296296 0.291005291005291
"61" 0.28042328042328 0.275132275132275
"62" 0.285714285714286 0.28042328042328
"63" 0.306878306878307 0.26984126984127
"64" 0.312169312169312 0.28042328042328
"65" 0.291005291005291 0.301587301587302
"66" 0.312169312169312 0.285714285714286
"67" 0.285714285714286 0.296296296296296
"68" 0.328042328042328 0.301587301587302
"69" 0.301587301587302 0.296296296296296
"70" 0.28042328042328 0.301587301587302
"71" 0.312169312169312 0.317460317460317
"72" 0.312169312169312 0.333333333333333
"73" 0.28042328042328 0.301587301587302
"74" 0.312169312169312 0.322751322751323
"75" 0.291005291005291 0.291005291005291
"76" 0.301587301587302 0.285714285714286
"77" 0.28042328042328 0.285714285714286
"78" 0.26984126984127 0.28042328042328
"79" 0.291005291005291 0.312169312169312
"80" 0.28042328042328 0.306878306878307
"81" 0.264550264550265 0.28042328042328
"82" 0.306878306878307 0.306878306878307
"83" 0.285714285714286 0.285714285714286
"84" 0.259259259259259 0.291005291005291
"85" 0.285714285714286 0.285714285714286
"86" 0.275132275132275 0.291005291005291
"87" 0.28042328042328 0.28042328042328
"88" 0.291005291005291 0.301587301587302
"89" 0.28042328042328 0.296296296296296
"90" 0.26984126984127 0.296296296296296
"91" 0.275132275132275 0.291005291005291
"92" 0.28042328042328 0.296296296296296
"93" 0.285714285714286 0.285714285714286
"94" 0.291005291005291 0.296296296296296
"95" 0.285714285714286 0.328042328042328
"96" 0.296296296296296 0.312169312169312
"97" 0.296296296296296 0.338624338624339
"98" 0.28042328042328 0.296296296296296
"99" 0.296296296296296 0.317460317460317
"100" 0.296296296296296 0.28042328042328
"101" 0.322751322751323 0.275132275132275
"102" 0.285714285714286 0.26984126984127
"103" 0.306878306878307 0.301587301587302
"104" 0.285714285714286 0.306878306878307
"105" 0.291005291005291 0.317460317460317
"106" 0.317460317460317 0.328042328042328
"107" 0.322751322751323 0.291005291005291
"108" 0.285714285714286 0.291005291005291
"109" 0.317460317460317 0.285714285714286
"110" 0.312169312169312 0.306878306878307
"111" 0.312169312169312 0.28042328042328
"112" 0.306878306878307 0.306878306878307
"113" 0.301587301587302 0.291005291005291
"114" 0.28042328042328 0.296296296296296
"115" 0.306878306878307 0.285714285714286
"116" 0.291005291005291 0.296296296296296
"117" 0.296296296296296 0.296296296296296
"118" 0.28042328042328 0.306878306878307
"119" 0.291005291005291 0.296296296296296
"120" 0.296296296296296 0.285714285714286
"121" 0.285714285714286 0.28042328042328
"122" 0.312169312169312 0.296296296296296
"123" 0.312169312169312 0.291005291005291
"124" 0.291005291005291 0.275132275132275
"125" 0.296296296296296 0.291005291005291
"126" 0.291005291005291 0.322751322751323
"127" 0.275132275132275 0.285714285714286
"128" 0.264550264550265 0.285714285714286
"129" 0.328042328042328 0.322751322751323
"130" 0.291005291005291 0.291005291005291
"131" 0.285714285714286 0.312169312169312
"132" 0.285714285714286 0.301587301587302
"133" 0.296296296296296 0.275132275132275
"134" 0.312169312169312 0.296296296296296
"135" 0.296296296296296 0.296296296296296
"136" 0.338624338624339 0.275132275132275
"137" 0.275132275132275 0.291005291005291
"138" 0.296296296296296 0.328042328042328
"139" 0.291005291005291 0.301587301587302
"140" 0.285714285714286 0.291005291005291
"141" 0.301587301587302 0.312169312169312
"142" 0.28042328042328 0.28042328042328
"143" 0.306878306878307 0.312169312169312
"144" 0.28042328042328 0.306878306878307
"145" 0.291005291005291 0.26984126984127
"146" 0.285714285714286 0.312169312169312
"147" 0.296296296296296 0.28042328042328
"148" 0.264550264550265 0.312169312169312
"149" 0.312169312169312 0.306878306878307
"150" 0.291005291005291 0.301587301587302
"151" 0.306878306878307 0.275132275132275
"152" 0.291005291005291 0.285714285714286
"153" 0.285714285714286 0.296296296296296
"154" 0.285714285714286 0.26984126984127
"155" 0.275132275132275 0.285714285714286
"156" 0.296296296296296 0.312169312169312
"157" 0.291005291005291 0.296296296296296
"158" 0.28042328042328 0.312169312169312
"159" 0.275132275132275 0.28042328042328
"160" 0.306878306878307 0.306878306878307
"161" 0.306878306878307 0.301587301587302
"162" 0.26984126984127 0.285714285714286
"163" 0.285714285714286 0.264550264550265
"164" 0.296296296296296 0.291005291005291
"165" 0.28042328042328 0.28042328042328
"166" 0.328042328042328 0.328042328042328
"167" 0.338624338624339 0.317460317460317
"168" 0.291005291005291 0.296296296296296
"169" 0.306878306878307 0.328042328042328
"170" 0.306878306878307 0.301587301587302
"171" 0.275132275132275 0.291005291005291
"172" 0.306878306878307 0.275132275132275
"173" 0.296296296296296 0.291005291005291
"174" 0.306878306878307 0.291005291005291
"175" 0.259259259259259 0.275132275132275
"176" 0.301587301587302 0.306878306878307
"177" 0.306878306878307 0.291005291005291
"178" 0.296296296296296 0.312169312169312
"179" 0.301587301587302 0.291005291005291
"180" 0.291005291005291 0.291005291005291
"181" 0.301587301587302 0.28042328042328
"182" 0.301587301587302 0.285714285714286
"183" 0.296296296296296 0.296296296296296
"184" 0.28042328042328 0.301587301587302
"185" 0.291005291005291 0.291005291005291
"186" 0.317460317460317 0.28042328042328
"187" 0.306878306878307 0.317460317460317
"188" 0.285714285714286 0.285714285714286
"189" 0.312169312169312 0.291005291005291
"190" 0.296296296296296 0.296296296296296
"191" 0.285714285714286 0.301587301587302
"192" 0.328042328042328 0.296296296296296
"193" 0.296296296296296 0.28042328042328
"194" 0.285714285714286 0.306878306878307
"195" 0.285714285714286 0.301587301587302
"196" 0.296296296296296 0.317460317460317
"197" 0.259259259259259 0.296296296296296
"198" 0.28042328042328 0.296296296296296
"199" 0.275132275132275 0.285714285714286
"200" 0.328042328042328 0.312169312169312
